"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1292582405.00113","1399709763.1418","1475577032.91937","1667396480.66728","1614496455.468","1663272188.53038","1847306380.94511","2062612582.52321","2468375390.8604","3204749962.54586","4420408885.38025","5854482718.51502","8522166674.8209","10965183924.6538","7940891505.75873","8414606010.76748","9102808278.0984","9610501398.87226","10321316189.1485","10641310040.3797","9484439956.46094","9315875161.04089","10374084257.1213","10879426490.4955","11902307289.6981","",
"American Samoa","ASM","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","33529407577.7408","36631174096.8514","42863368027.4147","52889761462.0544","73233228435.9469","80532873254.413","87020221741.7266","89975288581.0442","96833497951.1939","108116122422.646","120416500228.034","144958263255.952","155610537583.328","143928404361.312","156306441078.994","143660945333.501","145325226432.233","150921699253.911","189102130973.699","237865691072.376","242151335112.396","253097325301.951","253102433091.65","246755307723.059","257877304388.532","290304096499.928","317180463282.039","344637781947.384","317387182231.8","309144190211.439","326717231873.405","299958011505.581","314245066517.882","372721615693.736","487895396043.674","540690383916.639","576387861957.417","651072944831.941","803336222497.941","723361413158.73","886410571895.338","1078643958582.76","1215668643545.95","1247069572099.66","1144175543456.83","1056290293181.08","946766793192.106","1034183380361.74","1106747125595.05","1069193708469.21","",
"Austria","AUT","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","13144807350.0641","15255979869.4837","18837555841.2431","25259813817.363","30070692610.1552","34099220858.6142","36714431888.0877","43866262525.521","52577446428.0024","62732652719.9923","69241953831.4526","59510346515.5348","59802854998.47","60789638884.8016","57235255667.7283","58512819823.5708","83258920448.0013","104269762251.658","112756174488.574","112756577829.005","141245075094.813","146407906464.558","164585954834.765","160076993388.787","171012109864.335","201837856703.882","199252986902.357","177613461587.409","181823229270.599","178646946419.477","162984936466.084","161884718524.572","176375732102.052","216602477919.294","249783059787.771","262112937784.237","280951146975.661","324597154312.237","361917421529.747","329662991623.293","326203393665.875","357328356033.324","337173165989.668","353614404128.319","362641552561.785","309539443246.074","324883905742.326","338252497997.441","368757591249.232","365671100124.374","",
"Azerbaijan","AZE","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3553246042.44945","3244322435.26154","2909425917.00014","3529007593.02241","4501673708.57184","5363364122.31722","6142359740.39963","7897389736.51894","11498871146.0369","17519731588.6997","27549706996.5445","29603562758.6878","34722093584.8162","42571802840.7701","47856898252.6463","53659679313.1902","57104790344.4081","42696316852.8742","29250675448.9645","31273008794.6258","33394033878.4972","35101534133.6374","",
"Burundi","BDI","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","711154717.821044","757304216.842871","752470491.303088","842452918.128808","757271782.043169","887962590.230662","895773368.189807","820709677.936836","779925052.408808","801600923.863852","791699116.048226","833613501.34874","756098152.812758","651474744.494754","616230684.244118","594672735.98771","469566876.340283","576068812.738658","509103310.757262","548398296.32994","614445299.448226","560619618.540288","483278458.286991","330684004.276246","467851759.748053","621975700.683901","774753823.582726","717898198.717281","853102464.706197","981064267.865612","1263434630.13547","1367638565.12706","1611355928.95882","1728148268.30348","1910852165.51492","2240041304.67298","2094295317.43776","2244729131.95489","2275768967.97332","2304820834.589","",
"Belgium","BEL","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","23186129925.561","25923724170.2172","32385642502.5499","41740297784.9102","48848149789.9646","57297047840.3074","62432331154.9622","71995892611.6843","87876295184.7677","100274921752.024","106815492944.069","87527445070.8673","76508923841.6445","72403789606.9312","69822868248.6803","72671689623.6423","101592488790.581","127119242389.026","138880082865.959","140125006352.801","175509301172.539","180176650635.09","200574240566.203","193747863728.724","213407065989.976","249460475588.801","240920818496.59","218225838350.528","222792566295.932","221429570421.104","203030386810.67","200876117538.463","217879872735.549","267959795254.492","309744120510.496","322777532680.723","340779905096.764","392445401310.507","431114805281.28","396535524718.086","395608985746.566","422121776931.648","410624477206.561","432711860317.898","442766292828.803","381014438943.048","391079446374.669","413467560827.551","446775934763.642","438976108709.082","",
"Benin","BEN","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","316721276.818667","389325292.594027","480718355.884655","531419514.591829","642469455.438957","653955080.844122","705527264.851777","869037808.08525","1112374768.49003","1314085353.06334","1213137471.71345","1166209259.18913","989205221.69302","923515740.781488","931709084.101476","1200625198.92992","1388630182.38132","1447835489.45904","1303346386.23972","1700501988.04782","1721000569.50981","1391920724.85278","1893521466.12069","1256862422.74669","1698339767.28912","1820783854.37289","1771638643.33091","1934255956.79959","2977722790.75897","2873472324.33707","3017433611.0429","3455775027.38784","4414541103.50222","5163147319.16292","5532512292.2227","5914732582.68067","6858008620.90691","8199547957.39448","8074797923.29283","7915616585.07903","8969357041.38913","9409720304.79514","10770697212.6034","11474823125.896","9845045192.82127","10205838136.7713","10885619495.164","12368839828.0631","12492896618.0925","",
"Burkina Faso","BFA","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","1815374385.30809","1661437039.05347","1630074294.10617","1476821958.53293","1339924328.91716","1427703125.66169","1866109778.53004","2158757101.63992","2377668963.07463","2370883219.00562","2802099660.58373","2830715994.18048","1995606796.73127","2082022619.11504","1641835645.52971","2054603942.05811","2258682255.49121","2119663717.43931","2423085949.95318","3053288399.73878","2733636663.97365","2943543621.56541","3321905733.95924","4332390255.67245","4919267966.50808","5451087263.8079","5798180055.80019","6680524840.67967","8171540427.68233","7983552911.82991","8262420271.76929","9526798810.08743","10235905796.6434","11024862788.2322","11252111516.4696","9493819272.92738","10352402893.4957","11427658982.3463","13289626097.9242","13670817401.7096","",
"Bangladesh","BGD","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","7449577180.15343","11570697001.2285","17830946935.8384","9233833967.90174","8640173704.39504","11987409300.372","14208600521.7391","16618089701.0565","18913542008.915","17286619992.5645","16668567182.2074","17918294921.2864","20895745392.2058","20455809150.5919","22922522017.0158","25019095058.033","27091152488.9276","29651276927.5147","29101257224.4941","29861188744.0802","31378796034.6083","32083675314.8198","36006039316.2362","43879030592.3801","45756853239.159","47412878967.3172","48727789456.9476","50811155071.6577","51214917730.8092","52459256932.7305","57725773226.2972","62726767722.5328","66912837962.8077","69295729667.1923","77508905327.6274","90531941322.4299","101427501082.266","114355019572.867","126973789560.693","132338243874.155","148628071475.023","168655857940.176","190295697551.404","214873008190.655","238476779903.722","262450221876.879","289778098265.433","",
"Bulgaria","BGR","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","16735278491.8646","16864792368.5986","16439901378.2653","14148749900.0839","15069338381.6669","14644947230.5893","17296194855.7669","23902118678.6242","18777280871.8854","18022723106.5153","15968627654.2624","8254758615.50476","8785879637.10535","9153076986.62582","8454680252.64845","17336303839.6596","11051219069.2486","10233903046.6303","13220025366.5978","11825232297.0119","11227430096.2399","12382788589.5542","14558296695.1098","18443507803.6362","22719701317.3417","25561191833.3015","28378499323.7212","34807514199.473","44762218585.4502","42881320191.405","41305281739.7854","46829419123.1951","45381676842.0101","46489026710.1564","47836076712.9996","41666896109.2796","44337944909.6408","49020937731.2667","54424648436.9427","57622976153.4332","",
"Bahrain","BHR","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","2247063423.44521","2829745382.68772","3028997761.3975","3112411540.35903","3136502883.21341","2286034536.12533","2033581495.1264","2313431223.21804","2678776029.17453","2823821702.69579","3694164976.50302","4136871673.06737","4089492915.41893","4257369774.69595","4550143183.34544","5000396596.37222","5264409585.76556","5273804927.55702","5234313279.91247","5452835858.42671","7592025762.95538","7407035609.15595","7840814214.23562","9209563623.17494","11046229911.8448","13733919158.2051","15978261966.2958","19024820533.9952","22008608982.7674","18143754115.0522","20663622030.7597","21478267033.7347","25924126367.8173","27130526123.2327","27552695107.5052","25948596932.5003","27485672715.0191","30087389916.6734","31729894991.9567","31987257577.0043","",
"Bahamas, The","BHS","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","1140884500.26112","1193238936.50879","1354530045.54715","1493745302.57364","1768016768.10904","2021781066.14186","2147169487.6706","2384584218.59011","2494915163.02099","2768408774.67282","2811724159.62399","2769067940.23259","2859185819.76931","2786179113.33128","2911816205.59678","3673127835.456","4235986330.47836","5829273153.81148","6259220416.57655","7086839875.21678","7403450572.53859","7579612157.74615","8121420733.81526","8126298454.36822","8284825972.66503","9004308982.67999","9236944816.38668","9668672339.19872","9718750366.55289","9118151772.94886","9146702351.34353","9152247917.69863","9890232396.65561","9781583787.86319","9821937453.84645","10227757769.5299","10467021446.6888","11212751039.3836","11426089391.2037","12245181264.2263","",
"Bosnia and Herzegovina","BIH","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933329442.831201","1447253769.18645","2426139399.26073","3253962705.28874","4664807128.29284","5089985347.94485","5643379585.59695","5776583036.91847","6546567609.41748","8053522256.57433","9940884929.90234","10512927019.5963","11907343678.9777","14212684647.242","17478293882.3507","15969242550.363","15011454707.6759","15884612821.3554","14388513384.2238","15317105038.0389","15371427605.8698","13462568428.245","14074943556.8272","15128109932.9193","16858882548.1647","16879479823.4738","",
"Belarus","BLR","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14113372262.7369","13645933541.2894","12445307411.5183","11539317214.122","12179207684.8062","11550533640.5333","12513201083.2287","9927119010.50525","10492397963.1171","10241212355.2934","12113550085.7787","14854417658.5866","19167003764.9491","25028366673.0563","30500069195.7446","37081335939.6923","49542422442.1435","41426764011.0748","45983579182.4682","48964106821.9595","52101937123.969","59000895637.9403","62264439469.8426","44045815653.178","37270932073.3093","43007200125.2504","47187859788.5222","49763391253.8467","",
"Belize","BLZ","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","184973727.818094","182148049.323917","164101559.431271","172436735.094546","191182525.154736","187191659.710806","209684841.879866","255840361.716311","292396894.436716","336236810.740174","378130041.076471","406360720.104191","471734810.113519","507536073.857638","526953331.724762","565800099.735759","585224832.429527","600917561.12583","627030400.484559","651944862.830263","658081199.044191","674011072.750514","721696056.589875","749722936.537116","780181840.453158","823388992.699067","873671917.294306","875253385.079264","897846282.285635","975625206.62395","955221384.652594","1034468776.15068","1096108512.6335","1165614136.24175","1235075838.81973","1359651612.08793","1385888663.335","1412091752.93572","1368410662.10136","1385635270.79333","",
"Bermuda","BMU","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","2458024258.91051","2839815979.08768","3235359244.22389","3636656719.25195","3541172910.19573","4827994137.12112","4563720896.70739","4461406792.41149","5167961115.59235","4549517169.60356","3349300083.24327","3707397093.28085","3882973056.30164","3958428154.50517","4126221731.49553","4656428135.48545","4986342249.21294","5083235680.13067","5288530375.65105","5947048836.54407","6597429232.37043","7094824003.9118","7704457704.61425","7339363079.84619","7258973717.79634","7088244096.78387","6865884821.74079","6881142722.6821","7142212190.72417","7552642185.19235","8877979084.98973","10142620809.6934","13496394479.7853","14456706496.0996","16007634878.8035","19048913716.759","21023836151.3666","23888817165.505","26405078095.5058","28032177815.9001","29241885920.9302","31209808006.7638","33343655591.0091","34384682864.6136","",
"Brazil","BRA","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","38799440792.9359","45244303462.1117","53813384465.6578","72178679239.5263","95496328254.0795","111393671869.513","137101396712.118","158646298402.627","179209736194.113","199139564595.658","204209520902.68","227540087609.296","240226183924.91","171606443021.04","176082596603.641","186503769819.486","228121285939.507","253382021152.168","284716155908.39","408503473027.775","406437128800.776","537926675346.127","360468495041.964","391471385269.859","488963633654.724","697435255039.427","762522109317.062","786953641665.653","760200135220.071","520506757550.532","577772039318.422","491827935918.534","444841466112.973","489339429497.399","582206562128.677","775222262559.319","967301727261.851","1222242949020.12","1469255290289.23","1474973250775.02","1913064323692.53","2269850580778.41","2149650297940.65","2186978330791.28","2164465519440.55","1601328720710.28","1596447912264.4","1832859952856.54","1644502481342.15","1610060574839.78","",
"Barbados","BRB","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1363598699.11025","1497363011.18964","1596117447.43436","1784128567.1234","1770997805.31913","1790676378.48625","1751999967.96516","1837895775.44785","1912257980.08506","1937176332.06475","2058383205.81444","2184362310.67312","2470664276.31571","2569763517.86028","2660627101.46082","2648469121.15054","2686455967.75908","2757619098.41582","2963779531.47937","3261971196.45992","3522900114.9641","3985597788.7713","4025578844.95172","3824965390.8858","3944646359.25766","3855300386.82133","3942993689.92305","3995007579.38249","4011450189.05995","4019317929.77206","4106551364.58588","4238748425.38278","4332129089.30684","4489446647.97232","",
"Brunei Darussalam","BRN","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2260170886.57332","2468005163.02412","2905176195.28494","3289305183.17204","3212914580.95295","3212317850.2126","3686410578.31073","3929444136.25926","4027939705.94476","3319288570.41527","3563935655.10331","4179406206.64922","4129131278.90235","4501276375.36683","4934481558.38547","5696658770.13984","6548880588.9836","7754570012.63987","9099560514.77625","10536116526.6417","8283570475.52504","10331597957.4061","12583911995.6401","13433061726.43","13648913429.7309","13157802498.7508","10762361711.0432","10157522010.8338","10446414625.1239","10248498931.2903","10699757400.5921","",
"Bhutan","BTN","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","94637958.1968182","99761011.9496774","95048190.6500304","102836723.63308","120186926.516251","124490102.550241","145414417.635659","194504254.829202","227692180.438599","235510561.780541","255368104.235123","204257622.691629","196682440.941677","188513449.904829","227172974.923327","236503947.046562","251228705.366454","303673776.65052","289365600.63253","307420065.273709","384153456.391332","420411301.041952","469406928.351835","536123764.570377","606810405.159522","713833624.322712","787932526.672621","1028896976.57321","1062557264.1717","1055457375.47684","1290544240.60912","1472861359.14187","1462007531.07714","1460053114.05318","1584335985.60944","1650275580.43441","1743642597.79019","1997643867.73323","2007841116.03457","2075487246.54738","",
"Botswana","BWA","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","870612451.247997","973062970.647446","909532494.60978","986139420.727352","986808069.690609","895671377.502529","1125053840.77008","1509865724.88237","2065691058.01874","2400805598.05753","3209562695.92059","3452088498.11377","3669635266.42952","3861354886.84181","3425180248.56547","3982616963.30547","3909071587.34543","4226789961.69603","4322413599.34732","4571651322.83599","4732005968.17265","4760944775.90419","4100842141.29299","5218473785.15115","6042615022.74496","7141706396.12438","7062481493.61432","7618547454.43789","7678351865.73473","7569084505.16414","9198182012.9337","11899449257.4319","11030747714.3977","11020091701.6183","12318271789.8629","10921062922.5922","10951855266.2984","12228509423.1826","13073250307.1087","12941476976.7716","",
"Central African Republic","CAF","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","663956927.52006","601310400.548648","640588320.164512","557703116.731304","547580727.298868","759951529.454447","977066617.495764","1020862462.79242","1081387985.61185","1067436996.22106","1253788437.4145","1201472794.04661","1230095780.83189","1107918383.43864","749032452.393646","990185148.819458","875123679.273263","828307163.362063","860047056.991879","900959823.293503","821667043.339717","845578865.951938","900359256.581562","1040685411.16426","1155982371.10736","1226809820.85418","1344545619.73464","1566425796.86035","1811141506.80903","1884786491.95258","1948655527.8276","2166981020.00556","2222634834.605","1403374252.84056","1540479823.91544","1393459056.39791","1505175062.05476","1781130404.91266","1919876976.83539","1919331507.05964","",
"Canada","CAN","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","73406920842.0516","83214311717.0649","95366927248.5357","109701665735.212","131545779569.69","143856778321.637","171187598210.823","174392298818.644","179698340641.344","193714871158.957","216778734082.342","246128454222.696","251642123054.604","274850996223.753","286927412025.209","295702345023.897","308403127953.401","348070240810.439","407969077478.125","454244666222.766","476763622966.568","495585818533.995","476129943626.779","465496537516.384","465740253101.003","487208556039.657","504147763236.826","526605569298.791","507908406322.042","544857959185.675","599545936924.275","590749531440.782","616013604120.056","726678215153.708","833831301517.949","953832383531.11","1079422561944.93","1204026795423.26","1258840972979.5","1109791930795.68","1316071988221.46","1462437403670.8","1492403838858.03","1509791561804.14","1474365464082.9","1261665001890.92","1239149457360.99","1350790503101.21","1398803482114.81","1422138270980.25","",
"Central Europe and the Baltics","CEB","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203744133845.617","242768607725.689","315038322539.434","333877283954.467","329086059511.311","362227124681.896","348875726242.667","344282191526.44","377550827013.788","424921999420.459","504835988317.67","603445187095.47","713462173984.518","802548739395.49","1008091036840.04","1242692567327.55","1040364203039.32","1054741102704.71","1155919006936.13","1084213495554.55","1147638686702.35","1183462804470.63","1042850105792.3","1064623117166.89","1186541763517.71","1334921001996.44","1367037318385.7","",
"Switzerland","CHE","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","20163697206.7897","24155842614.6815","29454864233.8553","39993828240.3446","46511907955.4873","53462068847.269","56692675380.9602","60447422076.3962","84315785115.5349","95787574743.5531","101944724156.852","94433709075.4538","95370511575.6692","95130317753.8403","91940981936.4375","92425944678.5646","130512675502.822","161437192090.041","175223137893.118","166053870862.152","209014133749.348","211014490952.265","218203754715.802","214681649616.635","236074677495.566","281228445192.621","273157405457.358","242990936119.658","251559821224.459","247871217922.581","232692520463.778","228883164026.507","241692018141.572","295715441021.81","329932252947.887","352180721375.414","369886739840.496","380360810472.768","397067102114.703","425442362932.688","485611146951.514","549323922825.217","536006188821.742","549952103669.243","554078394237.254","545163283020.873","525335583821.919","519097251780.775","552636904165.782","562538843644.762","",
"Channel Islands","CHI","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","","","","","","","","","","","7756292915.74087","9538795694.63811","10521127566.4463","14416391454.5127","13345265884.8546","5799244064.03539","8053152411.07955","11459295728.0262","13207281121.1009","18075256279.1082","24273757631.5739","29123172233.0225","20096669482.9508","15461882184.0909","14662713476.9654","11922900718.1979","13306191910.3655","16202248361.311","18726427474.423","21469313320.5112","24695000654.1665","29544195789.8752","36915886680.9815","40379994394.96","45741566631.5035","59061780871.8402","63220032136.0181","69349101116.0613","68364706006.504","61364878209.4617","62676177299.0333","58033707584.5909","56830060967.8403","59199065223.9964","72513386007.824","89434748618.3866","99996836579.8054","114361554884.525","128609267332.895","129798551361.361","161631919915.075","189358019234.744","207956035274.447","218103760853.986","209225070406.328","201442111687.366","201057866317.966","216532806770.064","228899796787.258","222090341897.217","",
