"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.955766758494","29.9035119047619","59.0199635036496","74.5936752136752","79.4754474708171","80.2567964071856","80.5260518731988","73.2220900321543","72.1039325842697","72.6269722222222","64.2900320512821","63.7010285714286","65.8304521276596","68.7356950672646","69.9915144766147","72.3527307692308","72.5021968365554","70.3315964523282","68.1014285714286","76.0865384615385","79.8790559440559","80.4073090909091","81.3699270072993","70.6618539325843","82.6702366863905","","","","",
"American Samoa","ASM","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Australia","AUS","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0.00386353977514199","0.00725926463649232","0.0067297015377368","0.00606281071904935","0.00609477373152522","0.00567359791211597","0.00817171497058183","0.342836521111512","1.86804451510334","2.68590082089194","3.71387989847952","3.79583958824791","4.47640525935067","4.76190476190476","5.31809668118779","5.88947471197032","6.83790161553821","7.46025785455001","8.01189408285989","8.84590894619548","9.63113791213094","10.1370622076631","10.1735895846249","12.5076006323726","11.716254832745","11.3214301055254","11.3768166818788","10.9334776696722","12.8511934749621","11.9827547127045","12.2406416753615","12.5496060361287","12.8154853410844","13.2679903809557","12.8496164758503","12.637325683737","12.3128651651102","12.6259575426375","13.0300206605472","13.4854945500928","13.923356570036","13.3484675701014","12.8892635584636","11.7598847121864","14.1181357649443","15.7501061317695","16.8568733590734","17.0077493353589","16.8160374338454","17.7632343105996","16.9609562692796","18.2755382708888","19.6297718178869","19.6317195520919","20.607057766434","","","","",
"Austria","AUT","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","9.4824509220702","9.70192197030729","9.56089119619295","9.13957176843775","9.04896421845574","8.96869598617246","9.35923781057351","8.80814753647124","8.8492510174041","10.4611092878241","11.1979166666667","12.585249244182","12.6141999477943","12.6775156945206","14.4078611536498","14.919436391829","15.8694287507847","16.763420520514","17.0643021178872","15.8599749955349","17.7650028042625","15.7248317763115","15.8747447243022","16.7183972911964","17.8340951868782","19.0319769390628","17.1141849742338","16.6952435384518","17.3174755946652","18.586529340019","20.5847897717522","20.3147805190644","21.5874198023236","22.7189048442907","23.1696019900498","24.1070186335404","24.1886394453005","23.5597041420118","24.0138317612494","25.0612260111023","23.7405493467653","23.5377013694596","22.9365907452789","23.0677249529949","23.2065949868074","24.2895461699895","23.3975384615385","22.9316184727681","24.4553075074226","26.2018022353306","26.5904674099485","25.717879009814","25.7720657349102","24.595391634981","23.8097677044685","24.9402454473476","25.9507209339012","","","","",
"Azerbaijan","AZE","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6903989242492","32.3192059043348","35.0669398907104","29.0988507756172","29.0871743437345","28.0483227767925","26.9322949987306","30.1643372872615","28.5679555111222","42.8448037190083","43.6231628638867","49.6977810133955","54.6769169844529","50.6076016371078","59.9469183494293","63.9558924027626","70.1663962136579","74.7986316626889","74.463635610766","66.6633893557423","64.5301397919376","63.5037018158649","64.9788354275207","68.2333291886851","65.907195345989","","","","",
"Burundi","BDI","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Belgium","BEL","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0.0685041908446164","0.0750839754989133","0.0784841349927122","0.0658647346344507","0.0707488768615798","0.0904222021283995","0.191704426629488","0.863245530230654","2.01973338282144","4.01056035122067","6.24397933269113","8.9073956730334","10.4010762633482","11.8058672863141","14.1749152542373","15.2896657356519","15.3297230213798","15.5551048788967","14.3678471172533","15.2110245280059","15.0825270347183","15.1769610596966","13.2170820725583","16.0454627458055","15.9622943406727","16.0652860652861","13.1175589933699","14.651493598862","14.8609639346658","15.420576693397","17.1155740554387","17.5530756405756","18.4508893438974","19.5655480882754","19.2796753698869","21.2107960199005","22.6558894935119","22.1202091906722","23.9256318566284","26.441384295732","26.1079894270123","25.50848740916","27.6422661253947","28.5581515151515","29.2665321873356","30.523523189585","31.7457910722503","32.7992972559518","31.783181520621","34.6207183706231","36.0224974171128","34.5136182902584","34.677401010952","34.339456577994","32.2164008429459","33.6038949579832","34.7221978371501","","","","",
"Benin","BEN","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Burkina Faso","BFA","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Bangladesh","BGD","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","8.00518134715026","9.38203652739555","10.5418943533698","11.4874232521291","14.0435368907725","15.8435836240132","17.5897528414216","19.3268740438552","18.9149125407649","24.0256762952774","19.3762241976797","21.4365167646591","20.3761755485893","25.1207729468599","29.6616837136113","19.8042168674699","25.3456221198157","27.192429022082","27.848872638635","28.8472145615003","29.044647143543","30.7905686546463","36.8443496801706","42.7871772039181","48.9951768488746","49.7312791114296","50.0639795265515","50.015455950541","51.7054683270168","55.1648950667757","65.8277430555556","83.701052631579","81.3441116751269","82.7335879077168","84.7959896602659","78.7906465256798","80.3164565992866","69.9764891934634","74.4639116883117","77.7163301839881","78.031727482679","73.3826726144298","72.5646226759023","74.7745232273839","75.6941827710449","75.6493916233568","78.7741058495822","77.9249565675178","77.5643698893699","79.2645608938547","77.9581870304468","72.8750551267916","71.9930936368339","71.5906388246946","72.052526645768","68.045893430046","72.6786072687822","","","","",
"Bulgaria","BGR","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0.269179004037685","0.383487480261674","1.03031108747673","1.47230949300807","1.37009005027347","1.34730538922156","0.883946392928429","0.57633693543918","0.559433107784112","1.1784078629136","3.04657699257177","5.32624504739455","6.54052227639137","6.50871582361155","7.16238128329859","9.36065496190431","9.83112733911456","9.71561088734286","10.1895061477904","10.6442812172088","10.0049144074044","10.3165064102564","11.7771819600624","14.0606620736011","12.7166652574617","15.119645187602","16.2359068418359","15.1987937602032","14.0698976109215","14.4158594917788","17.272247211556","19.4538812204867","15.8786528011992","14.163506621862","13.8899006772009","15.4956773597969","13.5864811606756","12.6239605775842","11.9604385049071","12.1015663416702","13.4104365079365","13.5687237083929","13.1014063093881","13.3398760743554","11.5207121247382","11.7491170568562","12.1298188041071","12.4427681737589","13.7949924660974","12.8166990291262","13.3009778473932","14.7417968375659","","","","",
"Bahrain","BHR","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","7.97546012269939","5.96330275229358","7.76119402985075","17.5141242937853","11.3138686131387","46.843853820598","46.685878962536","25.8840169731259","32.2074788902292","58.9641434262948","55.7104913678619","70.2170963364993","69.4072657743786","63.6363636363636","60.8247422680412","64.2587346553352","66.366095581605","70.9902370990237","66.2795698924731","63.1755497577339","79.7682709447415","73.9944245320589","80.8992805755396","85.2147852147852","78.69746551171","78.956888754899","85.2858481724461","97.4110893854749","96.0860289855073","81.0505623471883","95.7852945677123","91.7161406133134","96.4144756277696","95.0262808750882","100.575485436893","98.5668794326241","102.53359223301","101.743085642317","72.9596522269677","73.127049941928","72.2987026726058","75.3238204127161","69.1061207729469","69.1514711111111","90.7586484137332","92.8075211949939","97.8360938131824","94.5120554272517","93.3725547445255","91.8889198343997","91.1012343532684","93.8955857048312","92.358068627451","90.0479205298013","","","","",
"Bahamas, The","BHS","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Bosnia and Herzegovina","BIH","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9367877269881","1.99769402985075","10.2118987341772","8.37860534124629","11.2898090692124","3.32578327444052","2.99903345724907","3.13716730038023","3.28584229390681","2.1852761627907","1.93927884615385","2.49237550471063","3.74472061657033","4.27025878003697","4.07444444444444","4.07660137638962","3.6740655105973","2.11934434191355","2.19949616122841","2.19340353833193","2.18750910746812","1.71182608695652","1.78740379681888","2.07566037735849","1.8876678603402","","","","",
"Belarus","BLR","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6668398268398","42.3455771248688","43.1114906448121","45.7466695637059","47.4302120383037","53.4431871295512","54.0855268215971","58.1931156784285","61.631066238913","63.9775976034016","65.1021769364497","66.7526584205519","68.2179038909808","68.704309490085","67.1857252167999","69.2989468177855","67.2374597643936","58.832270979021","67.6250398568407","67.4514327335047","64.7290817862519","65.1958701818789","65.1390415335463","66.0714702131536","65.2833598985691","","","","",
"Belize","BLZ","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.96446428571429","1.71890625","1.06289855072464","1.4668","0.748367346938775","0.555606060606061","0.564153846153846","","","","",
"Bermuda","BMU","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","1.0948905109489","8.09859154929577","7.33333333333333","6.94864048338369","6.18811881188119","7.03883495145631","7.80911062906724","7.36434108527132","5.89225589225589","7.48201438848921","2.50737463126844","2.27544910179641","2.77207392197125","3.39342523860021","8.13347236704901","6.14272809394761","6.6453162530024","7.52864157119476","12.837345003647","14.3188854489164","14.2969363707777","14.0780413159908","15.3456998313659","14.1025641025641","11.524500907441","10.2222222222222","12.2330097087379","15.0136487716106","13.7872340425532","17.3274596182085","25.3074647887324","26.1202253032929","26.7228592375367","24.055895140665","24.4196238938053","29.4858533653846","34.4119950738916","40.7001570048309","33.4757491289199","39.019459798995","67.0602625","34.2532192648923","54.7599392466586","44.680241492865","42.3534607218684","44.8269811320755","66.7683154121864","34.3857392026578","36.6418356374808","36.2734246575342","38.0841356382979","37.2495866261398","39.2634724637681","37.993755387931","37.9608130887457","38.5565017148457","40.1147061545581","","","","",
"Brazil","BRA","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0.242338961851157","0.231032940825756","0.204876049989756","0.296696775895035","0.284384694932782","0.344603381014304","0.382071167883212","0.387790150130187","0.298394354189362","0.278345583438438","0.164261410301537","0.242952588516917","0.240484817391862","0.285136893392022","0.483116484752435","0.516701841205153","0.590862896173572","0.695319531953195","0.839413032664566","0.866500506269959","1.00744805958448","0.981815077264578","1.38436308649075","2.02900464338373","2.47208584958943","2.75760212029862","3.01275905302751","3.20175283598968","3.2700458892353","3.41643108027071","3.74542267729244","3.54046544497514","3.73975654174255","3.96045543266103","3.96961970186782","3.92816935817805","4.04360327120578","4.19182480196085","4.25899676709314","4.63162763621848","5.76432180893594","7.16623325823007","8.93519194402421","9.44280652982059","11.047235891786","11.5820438110798","11.9986154859572","11.5438728948566","13.0506811586414","11.1610255679389","13.2507288864305","12.1125637706176","13.2536692048875","14.7322480636209","15.4102567188918","16.0930241473425","14.9614197461021","","","","",
"Barbados","BRB","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","2.12765957446809","3.77358490566038","2.8169014084507","3.84615384615385","4.08163265306122","3.57142857142857","2.73972602739726","2.17391304347826","1.66666666666667","1.52671755725191","1.70940170940171","1.51515151515152","0.72992700729927","1.52671755725191","0.746268656716418","0.645161290322581","1.37931034482759","1.24223602484472","2.90697674418605","3.65853658536585","3.80434782608696","2.13903743315508","2.84090909090909","3.20855614973262","4.90196078431373","5.62770562770563","5.6","4.66926070038911","5.42635658914729","5.55555555555556","5.23857142857143","4.49020408163265","3.10762711864407","3.7040404040404","3.56019417475728","3.08439252336449","2.74168224299065","3.13418803418803","2.59866141732283","3.38492307692308","2.95725806451613","2.22242424242424","2.14131386861314","2.12579710144928","2.15705882352941","2.06591549295775","2.49455782312925","2.4777027027027","1.85410112359551","0.714350649350649","1.84503144654088","1.97622754491018","1.65927601809955","2.97324324324324","1.98984496124031","2.55837209302326","2.51931297709924","","","","",
"Brunei Darussalam","BRN","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","91.2087912087912","90.3614457831325","79.2079207920792","84.5360824742268","78.494623655914","97.8021978021978","58.955223880597","66.6666666666667","66.6666666666667","66.1654135338346","4.73425636444841","4.82926829268293","7.79069767441861","8.63335782512858","16.7114695340502","21.4396685655101","16.9811320754717","27.9816513761468","37.7786318216756","46.7225234105471","42.1949920085242","80.5486284289277","56.2171628721541","48.509485094851","57.17017208413","47.5988700564972","40.9888357256778","62.6519337016574","71.1353431686979","74.4078567302137","117.213035714286","73.0145266272189","78.1408077994429","71.6344186046512","63.5081884057971","60.7907111111111","60.0266878980892","57.6345776031434","70.7875638051044","39.8206443914081","68.7872911963883","67.4693967517401","65.4340825688073","55.3193142857143","65.9612804878049","68.1666390041494","44.8978947368421","86.9036111111111","89.9989473684211","75.412866756393","89.376443148688","104.046547788873","99.8781767180926","80.1829772079772","97.2254806312769","81.8636287625418","83.3513104524181","","","","",
"Bhutan","BTN","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Botswana","BWA","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0508599167822469","0","","","","",
"Central African Republic","CAF","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Canada","CAN","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","11.1742676273216","11.8366884465763","12.5486725663717","10.6027444849748","14.3764745794075","15.0967816994605","16.3723008611791","15.9989073028592","18.3072388131826","18.9803051449976","18.3540225935312","19.1499318822343","20.0842818245668","21.4703706194928","21.4338103924924","21.6505697032372","24.7945268377795","25","25.1595894759117","25.4858858759218","25.2988723515153","25.6082481260074","26.6186350777935","27.9246298788694","28.5082844366325","29.6927942173029","28.6078997637132","27.6383575618465","27.9149613643491","29.9035904255319","29.91467765795","30.7307618724723","31.3890035211268","33.5745481215104","33.9299031493551","34.194876974416","34.8315912427671","33.9649428457986","32.0512192867121","32.9092402148887","33.0243611650485","32.4745133546376","31.9699705025977","33.4834969561391","33.262710283853","33.6028872483954","33.6052996839596","31.7084362255168","32.8916970192657","34.4893742319508","33.6899585069996","34.8984959468341","34.8101606535804","35.6918696863485","36.0408082516064","35.7814677881174","39.4251794797268","","","","",
"Central Europe and the Baltics","CEB","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","7.01209059950175","7.19715453766659","7.86296041168605","8.09858825072367","8.22534228656144","9.02716692604371","9.65597514692984","10.542239871413","10.955002287519","11.6127703398558","12.1094961304242","12.4906349053885","12.4363770160054","12.737728752303","13.5548866007594","14.2545699370014","15.1410440081519","14.5318573519576","14.3119874994815","14.2110400569244","14.5277998640767","16.0639188620248","15.9427108558777","15.8126845140711","14.4792715292395","13.9275039888537","14.2815515977784","13.858817060178","14.3755755346077","14.550600130971","17.7856377385776","16.7470975582092","15.8875233716475","15.8241164575967","15.6345845254385","16.869541298008","17.4349606138476","16.661411588424","17.2319485463623","17.7060531962325","18.2232264619553","18.6123669551447","18.7622288482513","19.116170530228","19.01210031646","19.5093445323242","18.9180245812139","18.1221173738653","18.1527740567694","17.5430747958915","18.3572518416076","17.8334189252106","18.1457576823833","18.1776887791646","17.3947140070476","17.5468927420355","17.9777031371414","","","","",
